,1,2,SMILES,isDrug,isDrug_str,image_url,color
120,3.3727188,17.28251,CCOc1cc(C(CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,1,True,images/120.png,red
121,43.36103,-20.209509,CC(OC1OCCN(Cc2n[nH]c(=O)[nH]2)C1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1,True,images/121.png,red
122,3.45031,-48.5437,CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,1,True,images/122.png,red
123,-7.4470243,59.9551,C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,1,True,images/123.png,red
124,-29.983253,38.590485,CCC(C)C1NC(=O)C(CCCNC(=N)N)NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C2CSSCC3NC(=O)CNC(=O)CNC(=O)C(Cc4ccc(O)cc4)NC(=O)C(C(C)C)NC(=O)C(Cc4ccccc4)NC(=O)C(C(C)O)NC(=O)C(CCC(N)=O)NC(=O)C(CSSCC(NC(=O)C(CC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(C)NC(=O)C(CO)NC(=O)C(CCCCN)NC(=O)C(Cc4ccccc4)NC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C(CCCNC(=N)N)NC3=O)C(=O)NC(CCSC)C(=O)NC(CCCNC(=N)N)C(=O)NC(C(C)O)C(=O)NC(C(=O)NCC(=O)NCC(=O)NC(C)C(=O)O)CSSCC(NC(=O)C(Cc3ccccc3)NC(=O)C(CC(=O)O)NC(=O)C3CCCN3C(=O)C(N)CCCNC(=N)N)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)N3CCCC3C(=O)N3CCCC3C(=O)NC(Cc3ccc(O)cc3)C(=O)NC(C(C)O)C(=O)NCC(=O)N3CCCC3C(=O)N2)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)C(CC(N)=O)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CCCNC(=N)N)NC(=O)C(C(C)CC)NC1=O,1,True,images/124.png,red
125,-29.830547,73.03763,NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)CCC2N)C(O)C1OC1OC(CO)C(O)C(N)C1O,1,True,images/125.png,red
126,39.30443,-0.9093823,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,1,True,images/126.png,red
127,56.47972,-18.80335,Oc1ccc(CCCCNCC(O)c2ccc(O)c(O)c2)cc1,1,True,images/127.png,red
128,-11.026012,57.046635,CC(=O)NC1C(O)OC(COS(=O)(=O)O)C(OC2OC(C(=O)O)C(OC3OC(CO)C(OC4OC(C(=O)O)C(O)C(O)C4OS(=O)(=O)O)C(OS(=O)(=O)O)C3NS(=O)(=O)O)C(O)C2OS(=O)(=O)O)C1O,1,True,images/128.png,red
129,24.459229,0.056638986,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,1,True,images/129.png,red
130,-51.462307,14.747824,CC1CNc2c(cccc2S(=O)(=O)NC(CCCN=C(N)N)C(=O)N2CCC(C)CC2C(=O)O)C1,1,True,images/130.png,red
131,-2.949612,67.68771,NC(N)=NCCCC(N)C(=O)O,1,True,images/131.png,red
132,-8.267232,-37.053265,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1,True,images/132.png,red
133,52.6125,26.444792,NC(=O)CS(=O)C(c1ccccc1)c1ccccc1,1,True,images/133.png,red
134,19.477093,-17.979044,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,1,True,images/134.png,red
135,60.706657,15.28296,Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21,1,True,images/135.png,red
136,10.924521,67.76822,[As+3].[As+3].[O-2].[O-2].[O-2],1,True,images/136.png,red
137,-61.243927,45.887253,CCOC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3,1,True,images/137.png,red
138,-61.22014,45.731747,COC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3,1,True,images/138.png,red
139,-59.95764,46.48387,CC1CCC2C(C)C(=O)OC3OC4(C)CCC1C32OO4,1,True,images/139.png,red
140,-6.615403,62.303627,O=C(O)C1=CCNCC1,1,True,images/140.png,red
141,-60.20609,49.004444,CC1CCC2C(C)C(OC(=O)CCC(=O)O)OC3OC4(C)CCC1C32OO4,1,True,images/141.png,red
142,54.464542,-5.247957,COc1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,1,True,images/142.png,red
143,-15.49711,-37.182587,O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1,1,True,images/143.png,red
144,-20.83286,-12.951929,CC(=O)Oc1ccccc1C(=O)O.OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,1,True,images/144.png,red
145,50.01361,-30.253185,CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1,1,True,images/145.png,red
146,30.107565,25.717505,CC(=O)Oc1ccccc1C(=O)O,1,True,images/146.png,red
147,-12.580523,-0.61087245,COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C,1,True,images/147.png,red
148,-26.19504,0.3576686,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,1,True,images/148.png,red
149,64.96561,-18.92131,CNCCC(Oc1ccccc1C)c1ccccc1,1,True,images/149.png,red
150,42.5894,-0.84929395,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O,1,True,images/150.png,red
151,18.295612,-19.219194,O=C1C(=O)c2ccccc2C(O)=C1C1CCC(c2ccc(Cl)cc2)CC1,1,True,images/151.png,red
